id,prob,target
8568,0.07610634,0
8569,0.13882253,0
8573,0.0144967735,0
8583,0.028746724,0
8588,0.059903562,0
8590,0.045422077,0
8592,0.020116866,0
8593,0.016401976,0
8594,0.9967637,1
8597,0.01446411,0
8600,0.9850565,1
8601,0.024218619,0
8602,0.9101294,1
8603,0.7538482,1
8604,0.040913165,0
8605,0.86768377,1
8611,0.24928921,0
8614,0.49692684,0
8616,0.98364675,1
8617,0.9942634,1
8619,0.99998987,1
8626,0.9605341,1
8629,0.24910071,0
8630,0.55465776,1
8632,0.017544061,0
8634,0.9859695,1
8641,0.17957285,0
8645,0.9586128,1
8649,0.9769903,1
8652,0.9996633,1
8666,0.9559978,1
8671,0.09958777,0
8672,0.99985003,1
8675,0.9943187,1
8678,0.999264,1
8679,0.99984574,1
8682,0.9618828,1
8687,0.99316686,1
8701,0.30050492,0
8703,0.106580675,0
8707,0.28442892,0
8713,0.0044106245,0
8716,0.057209194,0
8719,0.16348076,0
8725,0.05346057,0
8730,0.20137674,0
8731,0.62158453,1
8748,0.019361466,0
8749,0.03873712,0
8756,0.039509714,0
8764,0.02427882,0
8765,0.01997134,0
8769,0.11769217,0
8771,0.01997134,0
8772,0.004240632,0
8773,0.02621919,0
8779,0.007958323,0
8792,0.042257965,0
8794,0.03869793,0
8796,0.1273449,0
8798,0.7864636,1
8803,0.0107266605,0
8807,0.09168923,0
8809,0.036397904,0
8811,0.06488511,0
8813,0.0851869,0
8814,0.041932225,0
8818,0.1609723,0
8819,0.22278392,0
8820,0.29390684,0
8821,0.023710996,0
8822,0.02291429,0
8824,0.045891613,0
8826,0.051706493,0
8827,0.026146889,0
8828,0.044495612,0
8833,0.13834798,0
8834,0.02966711,0
8845,0.13908532,0
8847,0.041256517,0
8849,0.18251145,0
8861,0.1288189,0
8867,0.07628366,0
8868,0.93830806,1
8870,0.11400962,0
8873,0.13385838,0
8874,0.005049795,0
8876,0.1396167,0
8877,0.16609895,0
8879,0.93830806,1
8882,0.017199636,0
8884,0.27262652,0
8889,0.08619946,0
8891,0.050921798,0
8894,0.6687095,1
8895,0.055579215,0
8897,0.1715715,0
8898,0.6441364,1
8901,0.02675885,0
8904,0.78427106,1
8909,0.6169207,1
8910,0.18250683,0
8911,0.02889198,0
8915,0.78663886,1
8917,0.32335967,0
8918,0.06429601,0
8919,0.46234816,0
8922,0.043654293,0
8925,0.364581,0
8928,0.034874886,0
8929,0.3066175,0
8930,0.8772548,1
8932,0.035307407,0
8937,0.41343433,0
8940,0.030696958,0
8943,0.07201058,0
8950,0.8917742,1
8951,0.49839744,0
8954,0.7688955,1
8958,0.9999993,1
8960,0.04874316,0
8964,0.96187425,1
8975,0.811647,1
8977,0.9532222,1
8981,0.99009526,1
8982,0.07990211,0
8984,0.62811166,1
8988,0.06298214,0
8990,0.88838464,1
8991,0.51797855,1
8995,0.06649351,0
8997,0.11568862,0
9003,0.39317027,0
9004,0.4388237,0
9010,0.048844665,0
9011,0.18410641,0
9013,0.028240144,0
9014,0.27733994,0
9015,0.15033478,0
9017,0.13353938,0
9019,0.7674067,1
9021,0.23695791,0
9024,0.16553351,0
9032,0.063720554,0
9035,0.1278956,0
9036,0.14987499,0
9037,0.1755614,0
9043,0.9835725,1
9046,0.99638593,1
9048,0.9835725,1
9049,0.99638265,1
9050,0.99969363,1
9056,0.9624964,1
9063,0.047602147,0
9065,0.87637365,1
9066,0.9835725,1
9068,0.2029036,0
9069,0.9971291,1
9070,0.14537138,0
9073,0.9961172,1
9076,0.9849626,1
9091,0.06774357,0
9092,0.9998549,1
9104,0.9999702,1
9105,0.9999323,1
9108,0.9999323,1
9111,0.9999908,1
9115,0.99996793,1
9117,0.99996775,1
9122,0.9999644,1
9125,0.9999924,1
9127,0.9998549,1
9129,0.9994323,1
9133,0.9999908,1
9136,0.9999702,1
9138,0.9994323,1
9140,0.9999924,1
9147,0.9993879,1
9150,0.9999985,1
9152,0.9995447,1
9153,0.9999087,1
9155,0.99999833,1
9158,0.99805903,1
9160,0.9998095,1
9163,0.99647415,1
9165,0.999948,1
9167,0.72361064,1
9168,0.9999283,1
9170,0.9998972,1
9176,0.99977136,1
9178,0.99951434,1
9184,0.9998685,1
9186,0.9988419,1
9188,0.99989045,1
9189,0.99975544,1
9190,0.9999049,1
9196,0.89948213,1
9198,0.7781476,1
9199,0.9999989,1
9200,0.9981277,1
9201,0.87567294,1
9202,0.9999162,1
9204,0.9489488,1
9205,0.99995166,1
9213,0.999462,1
9214,0.9987954,1
9224,0.99997973,1
9227,0.9881451,1
9228,0.99972594,1
9229,0.9999813,1
9234,0.9941844,1
9236,0.99998194,1
9241,0.9943361,1
9243,0.29329598,0
9245,0.013181061,0
9256,0.81087136,1
9258,0.025266856,0
9261,0.005386561,0
9274,0.12676093,0
9279,0.08006346,0
9282,0.1452688,0
9284,0.006480247,0
9285,0.01462087,0
9291,0.02570957,0
9295,0.08735591,0
9299,0.030608982,0
9302,0.008153439,0
9304,0.08360985,0
9305,0.19225064,0
9306,0.004782617,0
9310,0.012867272,0
9312,0.176422,0
9316,0.050534308,0
9318,0.35934585,0
9323,0.019640744,0
9326,0.02348262,0
9327,0.07945794,0
9328,0.013003826,0
9331,0.97431636,1
9335,0.17704839,0
9336,0.011550486,0
9340,0.0029226243,0
9349,0.99997723,1
9352,0.5827244,1
9353,0.061153054,0
9354,0.1634829,0
9356,0.13355625,0
9357,0.016579509,0
9358,0.0074050725,0
9359,0.029011339,0
9364,0.08364421,0
9366,0.99932075,1
9369,0.122374505,0
9370,0.037982434,0
9379,0.026518732,0
9381,0.16546059,0
9383,0.055564433,0
9389,0.13567701,0
9390,0.018017799,0
9392,0.97617996,1
9394,0.46470475,0
9398,0.98554933,1
9399,0.47252542,0
9400,0.10609907,0
9407,0.9999727,1
9409,0.9990078,1
9412,0.9406651,1
9413,0.99970394,1
9415,0.09260169,0
9419,0.7933806,1
9423,0.14291817,0
9424,0.99832153,1
9426,0.3650032,0
9427,0.99999154,1
9428,0.08522013,0
9429,0.18676603,0
9433,0.9999155,1
9437,0.92361253,1
9440,0.04778558,0
9442,0.94012237,1
9443,0.9472924,1
9444,0.43379188,0
9447,0.97462666,1
9459,0.35581654,0
9461,0.98308223,1
9462,0.83356965,1
9464,0.9554728,1
9473,0.8565347,1
9475,0.21146339,0
9476,0.9378054,1
9477,0.8324693,1
9478,0.98308223,1
9479,0.8565347,1
9483,0.49737674,0
9487,0.98308223,1
9494,0.99802804,1
9497,0.9989191,1
9498,0.9999414,1
9506,0.1786721,0
9512,0.622069,1
9514,0.99997914,1
9515,0.96804404,1
9516,0.9991582,1
9517,0.8840395,1
9518,0.032033026,0
9521,0.24166706,0
9523,0.4672439,0
9527,0.6387164,1
9528,0.56442463,1
9530,0.27322173,0
9532,0.496952,0
9534,0.9749311,1
9535,0.07051751,0
9536,0.9999795,1
9543,0.1842401,0
9544,0.3994314,0
9545,0.9847066,1
9546,0.078317404,0
9549,0.08381137,0
9558,0.18618837,0
9560,0.027691603,0
9561,0.3520761,0
9570,0.20471951,0
9573,0.098777205,0
9578,0.89719427,1
9584,0.27422953,0
9587,0.36723268,0
9588,0.23398083,0
9599,0.12000328,0
9601,0.2722864,0
9604,0.28776854,0
9614,0.996272,1
9615,0.9993739,1
9621,0.9997901,1
9622,0.9210062,1
9623,0.99006575,1
9624,0.94042724,1
9626,0.99981177,1
9628,0.9999088,1
9630,0.1196008,0
9631,0.99997675,1
9633,0.99006575,1
9635,0.9994081,1
9637,0.9993265,1
9641,0.2110878,0
9647,0.99997675,1
9648,0.99999785,1
9649,0.30306795,0
9658,0.028956145,0
9662,0.99993616,1
9668,0.32393783,0
9671,0.12390977,0
9676,0.999987,1
9677,0.99786276,1
9679,0.020238578,0
9682,0.99998,1
9685,0.025468498,0
9689,0.23689157,0
9692,0.8271686,1
9693,0.16235569,0
9694,0.3647326,0
9696,0.22629815,0
9700,0.0441882,0
9711,0.91186464,1
9713,0.28060168,0
9720,0.01792273,0
9721,0.9999592,1
9725,0.052571,0
9726,0.50032336,1
9727,0.48855805,0
9735,0.04948622,0
9740,0.9842443,1
9742,0.91186464,1
9743,0.14751801,0
9747,0.91186476,1
9748,0.931779,1
9751,0.91186464,1
9758,0.15841293,0
9767,0.88200223,1
9768,0.08200616,0
9773,0.16113362,0
9777,0.6423657,1
9781,0.17648402,0
9784,0.114141285,0
9786,0.041402727,0
9789,0.3475556,0
9792,0.061490178,0
9793,0.04049158,0
9798,0.4233568,0
9799,0.30273888,0
9802,0.44575924,0
9803,0.55000687,1
9804,0.18249026,0
9805,0.337461,0
9807,0.37755483,0
9809,0.87563145,1
9811,0.11963642,0
9814,0.17667201,0
9817,0.10808,0
9821,0.7644429,1
9824,0.5013467,1
9825,0.07542151,0
9827,0.12246218,0
9839,0.96499074,1
9840,0.0100360215,0
9843,0.31349707,0
9844,0.15809402,0
9845,0.16035241,0
9847,0.14899167,0
9848,0.9509517,1
9851,0.16035241,0
9852,0.076628864,0
9855,0.021730304,0
9856,0.17731231,0
9863,0.1639185,0
9867,0.09784153,0
9871,0.1950365,0
9876,0.37605968,0
9879,0.27040005,0
9882,0.96200514,1
9891,0.31311458,0
9892,0.13545263,0
9893,0.2740085,0
9895,0.39483014,0
9899,0.17225915,0
9900,0.17017964,0
9902,0.45392546,0
9903,0.22593793,0
9904,0.17265373,0
9908,0.1065931,0
9913,0.0013562143,0
9914,0.62358755,1
9917,0.005588621,0
9922,0.9541994,1
9924,0.05556959,0
9926,0.039126128,0
9927,0.06153184,0
9928,0.025851458,0
9929,0.011533171,0
9936,0.104715765,0
9939,0.058493465,0
9947,0.025453568,0
9951,0.123268396,0
9954,0.014663786,0
9956,0.010348886,0
9957,0.010100812,0
9959,0.11801982,0
9962,0.32061458,0
9964,0.14277703,0
9966,0.14502627,0
9968,0.9343841,1
9969,0.9806498,1
9970,0.9830493,1
9975,0.56298983,1
9977,0.5380592,1
9981,0.0031312704,0
9993,0.25230843,0
9996,0.33193812,0
9997,0.5726607,1
9999,0.57309717,1
10002,0.104080975,0
10007,0.999999,1
10015,0.017403275,0
10019,0.6311895,1
10022,0.009759396,0
10024,0.058214605,0
10026,0.01122731,0
10033,0.030229509,0
10043,0.015002966,0
10046,0.008543879,0
10051,0.053390145,0
10053,0.0153853595,0
10062,0.9987232,1
10063,0.9998802,1
10065,0.9999953,1
10068,0.99998957,1
10078,0.9900831,1
10086,0.9999116,1
10094,0.9953114,1
10095,0.9583898,1
10096,0.99858016,1
10097,0.9861717,1
10103,0.9998802,1
10104,0.99536437,1
10108,0.034950703,0
10122,0.05494821,0
10123,0.02505982,0
10128,0.02115503,0
10131,0.011730313,0
10133,0.009682298,0
10134,0.067768365,0
10135,0.019522846,0
10145,0.0113886,0
10148,0.0067732036,0
10154,0.04620689,0
10155,0.021802664,0
10158,0.9999998,1
10160,0.97944343,1
10161,0.8256675,1
10162,0.9999989,1
10165,0.99998975,1
10166,0.99957573,1
10167,0.64967066,1
10170,0.99865603,1
10178,0.70074964,1
10180,0.98782647,1
10181,0.99918526,1
10185,0.9999654,1
10188,0.21975636,0
10190,0.99995446,1
10196,0.31784415,0
10200,0.96809286,1
10205,0.997769,1
10211,0.0042691827,0
10216,0.010703772,0
10219,0.9634703,1
10221,0.06793684,0
10225,0.16665581,0
10227,0.5657783,1
10228,0.07719737,0
10230,0.9801484,1
10232,0.9980547,1
10233,0.99759734,1
10235,0.0010050535,0
10238,0.9739652,1
10240,0.9958566,1
10242,0.08316055,0
10248,0.6672868,1
10254,0.06523278,0
10257,0.07018438,0
10261,0.047465682,0
10262,0.05542162,0
10266,0.011518449,0
10267,0.2160474,0
10271,0.012782484,0
10277,0.014395952,0
10279,0.04753071,0
10281,0.13285968,0
10282,0.98843724,1
10285,0.04553923,0
10292,0.052945822,0
10298,0.13540027,0
10300,0.05011022,0
10309,0.13710251,0
10311,0.23471281,0
10312,0.25404993,0
10319,0.3684688,0
10324,0.99986434,1
10326,0.055874497,0
10328,0.14102307,0
10343,0.2288267,0
10346,0.027864069,0
10347,0.013940632,0
10353,0.010728806,0
10354,0.874936,1
10356,0.04685232,0
10357,0.16056529,0
10362,0.02582711,0
10363,0.07614133,0
10370,0.9520151,1
10373,0.04368016,0
10386,0.12813857,0
10388,0.06856364,0
10389,0.028692812,0
10391,0.9970385,1
10397,0.06329608,0
10400,0.031876296,0
10403,0.008979261,0
10404,0.06378928,0
10408,0.015742451,0
10417,0.04410544,0
10425,0.017092407,0
10435,0.6629092,1
10437,0.9998634,1
10438,0.9997374,1
10440,0.08289981,0
10442,0.384053,0
10447,0.9969122,1
10452,0.87723064,1
10453,0.24709496,0
10454,0.9552137,1
10459,0.89720464,1
10460,0.8452071,1
10463,0.8518169,1
10465,0.35493416,0
10469,0.14144474,0
10474,0.50668246,1
10475,0.98329794,1
10476,0.3075559,0
10477,0.65559983,1
10480,0.72391903,1
10491,0.7276908,1
10493,0.99258673,1
10494,0.99958205,1
10495,0.9647604,1
10497,0.6535938,1
10501,0.99592555,1
10504,0.27368444,0
10507,0.99940526,1
10509,0.99941814,1
10510,0.46497673,0
10512,0.9995993,1
10514,0.9960268,1
10526,0.99998796,1
10528,0.99988914,1
10530,0.9881991,1
10531,0.999281,1
10532,0.9966786,1
10538,0.9432566,1
10539,0.15524012,0
10542,0.4993867,0
10547,0.07034254,0
10549,0.22420242,0
10556,0.24926096,0
10569,0.19407341,0
10572,0.071079135,0
10577,0.033197373,0
10579,0.13890901,0
10586,0.9954778,1
10594,0.9999913,1
10595,0.99999666,1
10597,0.67373335,1
10602,0.9997374,1
10604,0.99814796,1
10614,0.9511133,1
10617,0.40690798,0
10618,0.98842585,1
10619,0.9999949,1
10624,0.99746835,1
10633,0.9966681,1
10634,0.99984705,1
10635,0.9126761,1
10638,0.0062172115,0
10639,0.01292792,0
10642,0.0909023,0
10643,0.24566522,0
10645,0.99878395,1
10646,0.55284643,1
10649,0.3254993,0
10652,0.9999876,1
10653,0.8386131,1
10654,0.57200944,1
10661,0.99976707,1
10664,0.9990876,1
10668,0.09330478,0
10670,0.03364688,0
10674,0.08537555,0
10683,0.09177393,0
10694,0.04613018,0
10697,0.28754416,0
10699,0.011277467,0
10701,0.030854195,0
10703,0.40892953,0
10713,0.05223936,0
10714,0.9709072,1
10716,0.05286327,0
10717,0.01954934,0
10719,0.06428218,0
10725,0.16094974,0
10728,0.07335785,0
10734,0.5434022,1
10738,0.9644911,1
10740,0.99755037,1
10742,0.98049736,1
10756,0.99755037,1
10757,0.9993503,1
10758,0.9644912,1
10761,0.99755037,1
10762,0.99831086,1
10773,0.9614186,1
10778,0.99755037,1
10781,0.9999737,1
10791,0.0541043,0
10792,0.12614986,0
10796,0.02669546,0
10797,0.1673365,0
10801,0.020594776,0
10804,0.096728384,0
10806,0.02976206,0
10807,0.0042877197,0
10816,0.016936392,0
10820,0.3022108,0
10828,0.0619286,0
10836,0.99999964,1
10838,0.9998591,1
10845,0.9999935,1
10856,0.9999989,1
10857,0.99554133,1
10858,0.99999964,1
10861,0.99555147,1
10865,0.9999349,1
10868,0.9982408,1
10874,0.92840624,1
10875,0.7697263,1
